tn,dispersed,age,study,mathgrade,disposable_income,raven_correct_answers,math_answers_correct,crt_answers_correct,session,treatment,average_ip,decision_number,utility_point,corner,chose_corner,indifference_point,pizza,control,main,id_stage2_upper,pap_sample,id_stage2,avg_id_stage2,qe_ard,qe_ard_lower,qe_ard_upper,qe_rad,qe_rad_lower,qe_rad_upper,RT_avg_stage_2,d_a0_main_tr,d_a1_main_tr,d_a2_main_tr,d_g0_main_tr,d_g1_main_tr,d_g2_main_tr,d_d1_main_tr,d_d2_main_tr,d_d3_main_tr,d_d4_main_tr,d_d5_main_tr,d_t1_main_tr,d_t2_main_tr,d_t3_main_tr,d_t4_main_tr,std_rt_2_main_tr,std_math_main_tr,std_crt_main_tr,std_raven_main_tr,std_start_row_main_tr,id_stage2_sign,cb_effect
1038,,34,Geisteswissenschaften,3-,600,5,,,2,0,,3,4,0,,54,0,1,,,1,,,,,,,,,2.9323399,,,,,,,,,,,,,,,,,,,,,,
1038,,34,Geisteswissenschaften,3-,600,5,,,2,0,,4,3,0,,46,0,1,,,1,,,,,,,,,2.9323399,,,,,,,,,,,,,,,,,,,,,,
1038,,34,Geisteswissenschaften,3-,600,5,,,2,0,,5,5,0,,65,0,1,,,1,,,,,,,,,2.9323399,,,,,,,,,,,,,,,,,,,,,,
1038,,34,Geisteswissenschaften,3-,600,5,,,2,0,,6,6,0,,52,0,1,,,1,,,,,,,,,2.9323399,,,,,,,,,,,,,,,,,,,,,,
1038,,34,Geisteswissenschaften,3-,600,5,,,2,0,,7,8,0,,42,0,1,,,1,,,,,,,,,2.9323399,,,,,,,,,,,,,,,,,,,,,,
1038,,34,Geisteswissenschaften,3-,600,5,,,2,0,,8,7,0,0,40,0,1,,,1,,,,,,,,,2.9323399,,,,,,,,,,,,,,,,,,,,,,
1038,,34,Geisteswissenschaften,3-,600,5,,,2,0,56.625,9,8,0,,1,0,1,,1,1,1,1,.0059171598,.0059171598,.0059171598,.0056759715,.0054347827,.0054347827,2.9323399,,,,,,,,,,,,,,,,,,,,,1,1
1039,,31,Geisteswissenschaften,1-,1000,3,,,2,0,,1,6,1,,184,0,1,,,0,,,,,,,,,3.0592606,,,,,,,,,,,,,,,,,,,,,,
1039,,31,Geisteswissenschaften,1-,1000,3,,,2,0,,2,4,1,,186,0,1,,,0,,,,,,,,,3.0592606,,,,,,,,,,,,,,,,,,,,,,
1039,,31,Geisteswissenschaften,1-,1000,3,,,2,0,,3,5,1,,180,0,1,,,0,,,,,,,,,3.0592606,,,,,,,,,,,,,,,,,,,,,,
1039,,31,Geisteswissenschaften,1-,1000,3,,,2,0,,4,3,1,,158,0,1,,,0,,,,,,,,,3.0592606,,,,,,,,,,,,,,,,,,,,,,
1039,,31,Geisteswissenschaften,1-,1000,3,,,2,0,,5,7,0,,118,0,1,,,0,,,,,,,,,3.0592606,,,,,,,,,,,,,,,,,,,,,,
1039,,31,Geisteswissenschaften,1-,1000,3,,,2,0,,6,8,0,,109,0,1,,,0,,,,,,,,,3.0592606,,,,,,,,,,,,,,,,,,,,,,
1039,,31,Geisteswissenschaften,1-,1000,3,,,2,0,,7,1,0,,88,0,1,,,0,,,,,,,,,3.0592606,,,,,,,,,,,,,,,,,,,,,,
1039,,31,Geisteswissenschaften,1-,1000,3,,,2,0,,8,2,0,1,118,0,1,,,0,,,,,,,,,3.0592606,,,,,,,,,,,,,,,,,,,,,,
1039,,31,Geisteswissenschaften,1-,1000,3,,,2,0,142.625,9,4,0,,-43,0,1,,-43,0,-43,-43,-.14285715,-.14285715,-.14285715,-.1510582,-.15925926,-.15925926,3.0592606,,,,,,,,,,,,,,,,,,,,,-1,0
1040,,25,Sozialwissenschaften,3+,280,4,,,2,1,,1,5,1,,149,0,0,,,0,,,,,,,,,3.397963,,,,,,,,,,,,,,,,,,,,,,
1040,,25,Sozialwissenschaften,3+,280,4,,,2,1,,2,8,1,,143,0,0,,,0,,,,,,,,,3.397963,,,,,,,,,,,,,,,,,,,,,,
1040,,25,Sozialwissenschaften,3+,280,4,,,2,1,,3,3,0,,106,0,0,,,0,,,,,,,,,3.397963,,,,,,,,,,,,,,,,,,,,,,
1040,,25,Sozialwissenschaften,3+,280,4,,,2,1,,4,1,1,,141,0,0,,,0,,,,,,,,,3.397963,,,,,,,,,,,,,,,,,,,,,,
1040,,25,Sozialwissenschaften,3+,280,4,,,2,1,,5,2,1,,138,0,0,,,0,,,,,,,,,3.397963,,,,,,,,,,,,,,,,,,,,,,
1040,,25,Sozialwissenschaften,3+,280,4,,,2,1,,6,4,1,,155,0,0,,,0,,,,,,,,,3.397963,,,,,,,,,,,,,,,,,,,,,,
1040,,25,Sozialwissenschaften,3+,280,4,,,2,1,,7,6,1,,153,0,0,,,0,,,,,,,,,3.397963,,,,,,,,,,,,,,,,,,,,,,
1040,,25,Sozialwissenschaften,3+,280,4,,,2,1,,8,7,0,1,95,0,0,,,0,,,,,,,,,3.397963,,,,,,,,,,,,,,,,,,,,,,
1040,,25,Sozialwissenschaften,3+,280,4,,,2,1,135,9,8,1,,66,0,0,,66,0,63,64.5,.24660054,.24086565,.25233543,.246207,.24011435,.25154835,3.397963,,,,,,,,,,,,,,,,,,,,,1,1
1041,,24,Wirtschaftswissenschaften,3-,1100,4,,,2,1,,1,1,0,,29,0,0,,,1,,,,,,,,,5.1109815,,,,,,,,,,,,,,,,,,,,,,
1041,,24,Wirtschaftswissenschaften,3-,1100,4,,,2,1,,2,4,0,,24,0,0,,,1,,,,,,,,,5.1109815,,,,,,,,,,,,,,,,,,,,,,
1041,,24,Wirtschaftswissenschaften,3-,1100,4,,,2,1,,3,7,0,,24,0,0,,,1,,,,,,,,,5.1109815,,,,,,,,,,,,,,,,,,,,,,
1041,,24,Wirtschaftswissenschaften,3-,1100,4,,,2,1,,4,2,0,,27,0,0,,,1,,,,,,,,,5.1109815,,,,,,,,,,,,,,,,,,,,,,
1041,,24,Wirtschaftswissenschaften,3-,1100,4,,,2,1,,5,6,0,,32,0,0,,,1,,,,,,,,,5.1109815,,,,,,,,,,,,,,,,,,,,,,
1041,,24,Wirtschaftswissenschaften,3-,1100,4,,,2,1,,6,3,0,,16,0,0,,,1,,,,,,,,,5.1109815,,,,,,,,,,,,,,,,,,,,,,
1041,,24,Wirtschaftswissenschaften,3-,1100,4,,,2,1,,7,8,0,,23,0,0,,,1,,,,,,,,,5.1109815,,,,,,,,,,,,,,,,,,,,,,
1041,,24,Wirtschaftswissenschaften,3-,1100,4,,,2,1,,8,5,0,0,29,0,0,,,1,,,,,,,,,5.1109815,,,,,,,,,,,,,,,,,,,,,,
1041,,24,Wirtschaftswissenschaften,3-,1100,4,,,2,1,25.5,9,1,0,,4,0,0,,4,1,4,4,.026218012,.026218012,.026218012,.026191588,.026165167,.026165167,5.1109815,,,,,,,,,,,,,,,,,,,,,1,1
1042,,25,Rechtswissenschaften,2-,130,7,,,2,0,,1,2,0,,28,0,1,,,1,,,,,,,,,3.0141771,,,,,,,,,,,,,,,,,,,,,,
1042,,25,Rechtswissenschaften,2-,130,7,,,2,0,,2,3,0,,32,0,1,,,1,,,,,,,,,3.0141771,,,,,,,,,,,,,,,,,,,,,,
1042,,25,Rechtswissenschaften,2-,130,7,,,2,0,,3,8,0,,48,0,1,,,1,,,,,,,,,3.0141771,,,,,,,,,,,,,,,,,,,,,,
1042,,25,Rechtswissenschaften,2-,130,7,,,2,0,,4,1,0,,48,0,1,,,1,,,,,,,,,3.0141771,,,,,,,,,,,,,,,,,,,,,,
1042,,25,Rechtswissenschaften,2-,130,7,,,2,0,,5,4,0,,60,0,1,,,1,,,,,,,,,3.0141771,,,,,,,,,,,,,,,,,,,,,,
1042,,25,Rechtswissenschaften,2-,130,7,,,2,0,,6,7,0,,40,0,1,,,1,,,,,,,,,3.0141771,,,,,,,,,,,,,,,,,,,,,,
1042,,25,Rechtswissenschaften,2-,130,7,,,2,0,,7,6,0,,54,0,1,,,1,,,,,,,,,3.0141771,,,,,,,,,,,,,,,,,,,,,,
1042,,25,Rechtswissenschaften,2-,130,7,,,2,0,,8,5,0,0,56,0,1,,,1,,,,,,,,,3.0141771,,,,,,,,,,,,,,,,,,,,,,
1042,,25,Rechtswissenschaften,2-,130,7,,,2,0,45.75,9,1,0,,-10,0,1,,-10,1,-10,-10,-.056497175,-.056497175,-.056497175,-.057129454,-.057761732,-.057761732,3.0141771,,,,,,,,,,,,,,,,,,,,,-1,0
1043,,21,Rechtswissenschaften,2-,350,8,,,2,0,,1,4,0,,7,0,1,,,1,,,,,,,,,7.5322065,,,,,,,,,,,,,,,,,,,,,,
1043,,21,Rechtswissenschaften,2-,350,8,,,2,0,,2,5,0,,11,0,1,,,1,,,,,,,,,7.5322065,,,,,,,,,,,,,,,,,,,,,,
1043,,21,Rechtswissenschaften,2-,350,8,,,2,0,,3,7,0,,8,0,1,,,1,,,,,,,,,7.5322065,,,,,,,,,,,,,,,,,,,,,,
1043,,21,Rechtswissenschaften,2-,350,8,,,2,0,,4,8,0,,4,0,1,,,1,,,,,,,,,7.5322065,,,,,,,,,,,,,,,,,,,,,,
1043,,21,Rechtswissenschaften,2-,350,8,,,2,0,,5,3,0,,11,0,1,,,1,,,,,,,,,7.5322065,,,,,,,,,,,,,,,,,,,,,,
1043,,21,Rechtswissenschaften,2-,350,8,,,2,0,,6,1,0,,7,0,1,,,1,,,,,,,,,7.5322065,,,,,,,,,,,,,,,,,,,,,,
1043,,21,Rechtswissenschaften,2-,350,8,,,2,0,,7,6,0,,12,0,1,,,1,,,,,,,,,7.5322065,,,,,,,,,,,,,,,,,,,,,,
1043,,21,Rechtswissenschaften,2-,350,8,,,2,0,,8,2,0,0,10,0,1,,,1,,,,,,,,,7.5322065,,,,,,,,,,,,,,,,,,,,,,
1043,,21,Rechtswissenschaften,2-,350,8,,,2,0,8.75,9,4,0,,0,0,1,,0,1,0,0,0,0,0,0,0,0,7.5322065,,,,,,,,,,,,,,,,,,,,,0,0
1044,,24,Rechtswissenschaften,1,460,6,,,2,1,,1,5,0,,22,0,0,,,1,,,,,,,,,24.069725,,,,,,,,,,,,,,,,,,,,,,
1044,,24,Rechtswissenschaften,1,460,6,,,2,1,,2,3,0,,22,0,0,,,1,,,,,,,,,24.069725,,,,,,,,,,,,,,,,,,,,,,
1044,,24,Rechtswissenschaften,1,460,6,,,2,1,,3,8,0,,22,0,0,,,1,,,,,,,,,24.069725,,,,,,,,,,,,,,,,,,,,,,
1044,,24,Rechtswissenschaften,1,460,6,,,2,1,,4,2,0,,17,0,0,,,1,,,,,,,,,24.069725,,,,,,,,,,,,,,,,,,,,,,
1044,,24,Rechtswissenschaften,1,460,6,,,2,1,,5,4,0,,17,0,0,,,1,,,,,,,,,24.069725,,,,,,,,,,,,,,,,,,,,,,
1044,,24,Rechtswissenschaften,1,460,6,,,2,1,,6,6,0,,20,0,0,,,1,,,,,,,,,24.069725,,,,,,,,,,,,,,,,,,,,,,
1044,,24,Rechtswissenschaften,1,460,6,,,2,1,,7,7,0,,22,0,0,,,1,,,,,,,,,24.069725,,,,,,,,,,,,,,,,,,,,,,
1044,,24,Rechtswissenschaften,1,460,6,,,2,1,,8,1,0,0,9,0,0,,,1,,,,,,,,,24.069725,,,,,,,,,,,,,,,,,,,,,,
1044,,24,Rechtswissenschaften,1,460,6,,,2,1,18.875,9,4,0,,-5,0,0,,-5,1,-5,-5,-.034354538,-.034354538,-.034354538,-.034271285,-.034188036,-.034188036,24.069725,,,,,,,,,,,,,,,,,,,,,-1,0
1045,,24,Rechtswissenschaften,2+,350,5,,,3,1,,1,1,0,,18,0,0,,,1,,,,,,,,,12.379333,,,,,,,,,,,,,,,,,,,,,,
1045,,24,Rechtswissenschaften,2+,350,5,,,3,1,,2,8,0,,20,0,0,,,1,,,,,,,,,12.379333,,,,,,,,,,,,,,,,,,,,,,
1045,,24,Rechtswissenschaften,2+,350,5,,,3,1,,3,7,0,,15,0,0,,,1,,,,,,,,,12.379333,,,,,,,,,,,,,,,,,,,,,,
1045,,24,Rechtswissenschaften,2+,350,5,,,3,1,,4,3,0,,18,0,0,,,1,,,,,,,,,12.379333,,,,,,,,,,,,,,,,,,,,,,
1045,,24,Rechtswissenschaften,2+,350,5,,,3,1,,5,4,0,,15,0,0,,,1,,,,,,,,,12.379333,,,,,,,,,,,,,,,,,,,,,,
1045,,24,Rechtswissenschaften,2+,350,5,,,3,1,,6,2,0,,18,0,0,,,1,,,,,,,,,12.379333,,,,,,,,,,,,,,,,,,,,,,
1045,,24,Rechtswissenschaften,2+,350,5,,,3,1,,7,5,0,,25,0,0,,,1,,,,,,,,,12.379333,,,,,,,,,,,,,,,,,,,,,,
1045,,24,Rechtswissenschaften,2+,350,5,,,3,1,,8,6,0,0,20,0,0,,,1,,,,,,,,,12.379333,,,,,,,,,,,,,,,,,,,,,,
1045,,24,Rechtswissenschaften,2+,350,5,,,3,1,18.625,9,8,0,,6,0,0,,6,1,6,6,.041243136,.041243136,.041243136,.041169513,.04109589,.04109589,12.379333,,,,,,,,,,,,,,,,,,,,,1,1
1046,,26,Lehramt,2,600,6,,,3,1,,1,1,0,,11,0,0,,,0,,,,,,,,,4.5364356,,,,,,,,,,,,,,,,,,,,,,
1046,,26,Lehramt,2,600,6,,,3,1,,2,6,0,,115,0,0,,,0,,,,,,,,,4.5364356,,,,,,,,,,,,,,,,,,,,,,
1046,,26,Lehramt,2,600,6,,,3,1,,3,2,0,,96,0,0,,,0,,,,,,,,,4.5364356,,,,,,,,,,,,,,,,,,,,,,
1046,,26,Lehramt,2,600,6,,,3,1,,4,7,0,,51,0,0,,,0,,,,,,,,,4.5364356,,,,,,,,,,,,,,,,,,,,,,
1046,,26,Lehramt,2,600,6,,,3,1,,5,8,0,,110,0,0,,,0,,,,,,,,,4.5364356,,,,,,,,,,,,,,,,,,,,,,
1046,,26,Lehramt,2,600,6,,,3,1,,6,4,1,,135,0,0,,,0,,,,,,,,,4.5364356,,,,,,,,,,,,,,,,,,,,,,
1046,,26,Lehramt,2,600,6,,,3,1,,7,3,0,,115,0,0,,,0,,,,,,,,,4.5364356,,,,,,,,,,,,,,,,,,,,,,
1046,,26,Lehramt,2,600,6,,,3,1,,8,5,1,1,179,0,0,,,0,,,,,,,,,4.5364356,,,,,,,,,,,,,,,,,,,,,,
1046,,26,Lehramt,2,600,6,,,3,1,94.75,9,4,1,,100,0,0,,100,0,63,81.5,.37331301,.28857327,.45805278,.36274648,.27525944,.43691972,4.5364356,,,,,,,,,,,,,,,,,,,,,1,1
1047,,16,Lehramt,1+,400,5,,,3,0,,1,7,0,,65,0,1,,,1,,,,,,,,,2.8020465,,,,,,,,,,,,,,,,,,,,,,
1047,,16,Lehramt,1+,400,5,,,3,0,,2,3,0,,57,0,1,,,1,,,,,,,,,2.8020465,,,,,,,,,,,,,,,,,,,,,,
1047,,16,Lehramt,1+,400,5,,,3,0,,3,2,0,,68,0,1,,,1,,,,,,,,,2.8020465,,,,,,,,,,,,,,,,,,,,,,
1047,,16,Lehramt,1+,400,5,,,3,0,,4,6,0,,83,0,1,,,1,,,,,,,,,2.8020465,,,,,,,,,,,,,,,,,,,,,,
1047,,16,Lehramt,1+,400,5,,,3,0,,5,4,0,,85,0,1,,,1,,,,,,,,,2.8020465,,,,,,,,,,,,,,,,,,,,,,
1047,,16,Lehramt,1+,400,5,,,3,0,,6,1,0,,71,0,1,,,1,,,,,,,,,2.8020465,,,,,,,,,,,,,,,,,,,,,,
1047,,16,Lehramt,1+,400,5,,,3,0,,7,8,0,,73,0,1,,,1,,,,,,,,,2.8020465,,,,,,,,,,,,,,,,,,,,,,
1047,,16,Lehramt,1+,400,5,,,3,0,,8,5,0,0,79,0,1,,,1,,,,,,,,,2.8020465,,,,,,,,,,,,,,,,,,,,,,
1047,,16,Lehramt,1+,400,5,,,3,0,72.625,9,4,0,,0,0,1,,0,1,0,0,0,0,0,0,0,0,2.8020465,,,,,,,,,,,,,,,,,,,,,0,0
1048,,23,Geisteswissenschaften,1-,390,5,,,3,1,,1,2,0,,68,0,0,,,1,,,,,,,,,5.0288129,,,,,,,,,,,,,,,,,,,,,,
1048,,23,Geisteswissenschaften,1-,390,5,,,3,1,,2,3,0,,57,0,0,,,1,,,,,,,,,5.0288129,,,,,,,,,,,,,,,,,,,,,,
1048,,23,Geisteswissenschaften,1-,390,5,,,3,1,,3,5,0,,79,0,0,,,1,,,,,,,,,5.0288129,,,,,,,,,,,,,,,,,,,,,,
1048,,23,Geisteswissenschaften,1-,390,5,,,3,1,,4,6,0,,83,0,0,,,1,,,,,,,,,5.0288129,,,,,,,,,,,,,,,,,,,,,,
1048,,23,Geisteswissenschaften,1-,390,5,,,3,1,,5,1,0,,70,0,0,,,1,,,,,,,,,5.0288129,,,,,,,,,,,,,,,,,,,,,,
1048,,23,Geisteswissenschaften,1-,390,5,,,3,1,,6,8,0,,73,0,0,,,1,,,,,,,,,5.0288129,,,,,,,,,,,,,,,,,,,,,,
1048,,23,Geisteswissenschaften,1-,390,5,,,3,1,,7,4,0,,85,0,0,,,1,,,,,,,,,5.0288129,,,,,,,,,,,,,,,,,,,,,,
1048,,23,Geisteswissenschaften,1-,390,5,,,3,1,,8,7,0,0,65,0,0,,,1,,,,,,,,,5.0288129,,,,,,,,,,,,,,,,,,,,,,
1048,,23,Geisteswissenschaften,1-,390,5,,,3,1,72.5,9,1,0,,0,0,0,,0,1,0,0,0,0,0,0,0,0,5.0288129,,,,,,,,,,,,,,,,,,,,,0,0
1049,,24,Geisteswissenschaften,1+,500,3,,,3,0,,1,2,0,,7,0,1,,,1,,,,,,,,,4.5777216,,,,,,,,,,,,,,,,,,,,,,
1049,,24,Geisteswissenschaften,1+,500,3,,,3,0,,2,5,0,,6,0,1,,,1,,,,,,,,,4.5777216,,,,,,,,,,,,,,,,,,,,,,
1049,,24,Geisteswissenschaften,1+,500,3,,,3,0,,3,7,0,,8,0,1,,,1,,,,,,,,,4.5777216,,,,,,,,,,,,,,,,,,,,,,
1049,,24,Geisteswissenschaften,1+,500,3,,,3,0,,4,3,0,,6,0,1,,,1,,,,,,,,,4.5777216,,,,,,,,,,,,,,,,,,,,,,
1049,,24,Geisteswissenschaften,1+,500,3,,,3,0,,5,1,0,,8,0,1,,,1,,,,,,,,,4.5777216,,,,,,,,,,,,,,,,,,,,,,
1049,,24,Geisteswissenschaften,1+,500,3,,,3,0,,6,6,0,,9,0,1,,,1,,,,,,,,,4.5777216,,,,,,,,,,,,,,,,,,,,,,
1049,,24,Geisteswissenschaften,1+,500,3,,,3,0,,7,8,0,,9,0,1,,,1,,,,,,,,,4.5777216,,,,,,,,,,,,,,,,,,,,,,
1049,,24,Geisteswissenschaften,1+,500,3,,,3,0,,8,4,0,0,6,0,1,,,1,,,,,,,,,4.5777216,,,,,,,,,,,,,,,,,,,,,,
1049,,24,Geisteswissenschaften,1+,500,3,,,3,0,7.375,9,1,0,,-5,0,1,,-5,1,-5,-5,-.036496349,-.036496349,-.036496349,-.036801048,-.03710575,-.03710575,4.5777216,,,,,,,,,,,,,,,,,,,,,-1,0
1050,,28,Wirtschaftswissenschaften,2-,700,4,,,3,0,,1,6,0,,0,0,1,,,1,,,,,,,,,4.5224724,,,,,,,,,,,,,,,,,,,,,,
1050,,28,Wirtschaftswissenschaften,2-,700,4,,,3,0,,2,5,0,,0,0,1,,,1,,,,,,,,,4.5224724,,,,,,,,,,,,,,,,,,,,,,
1050,,28,Wirtschaftswissenschaften,2-,700,4,,,3,0,,3,2,0,,1,0,1,,,1,,,,,,,,,4.5224724,,,,,,,,,,,,,,,,,,,,,,
1050,,28,Wirtschaftswissenschaften,2-,700,4,,,3,0,,4,3,0,,1,0,1,,,1,,,,,,,,,4.5224724,,,,,,,,,,,,,,,,,,,,,,
1050,,28,Wirtschaftswissenschaften,2-,700,4,,,3,0,,5,4,0,,1,0,1,,,1,,,,,,,,,4.5224724,,,,,,,,,,,,,,,,,,,,,,
1050,,28,Wirtschaftswissenschaften,2-,700,4,,,3,0,,6,1,0,,1,0,1,,,1,,,,,,,,,4.5224724,,,,,,,,,,,,,,,,,,,,,,
1050,,28,Wirtschaftswissenschaften,2-,700,4,,,3,0,,7,7,0,,1,0,1,,,1,,,,,,,,,4.5224724,,,,,,,,,,,,,,,,,,,,,,
1050,,28,Wirtschaftswissenschaften,2-,700,4,,,3,0,,8,8,0,0,1,0,1,,,1,,,,,,,,,4.5224724,,,,,,,,,,,,,,,,,,,,,,
1050,,28,Wirtschaftswissenschaften,2-,700,4,,,3,0,.75,9,4,0,,0,0,1,,0,1,0,0,0,0,0,0,0,0,4.5224724,,,,,,,,,,,,,,,,,,,,,0,0
1051,,26,Geisteswissenschaften,1,2000,6,,,3,1,,1,6,1,,183,0,0,,,0,,,,,,,,,2.6077724,,,,,,,,,,,,,,,,,,,,,,
1051,,26,Geisteswissenschaften,1,2000,6,,,3,1,,2,5,1,,179,0,0,,,0,,,,,,,,,2.6077724,,,,,,,,,,,,,,,,,,,,,,
1051,,26,Geisteswissenschaften,1,2000,6,,,3,1,,3,3,1,,157,0,0,,,0,,,,,,,,,2.6077724,,,,,,,,,,,,,,,,,,,,,,
1051,,26,Geisteswissenschaften,1,2000,6,,,3,1,,4,4,1,,185,0,0,,,0,,,,,,,,,2.6077724,,,,,,,,,,,,,,,,,,,,,,
1051,,26,Geisteswissenschaften,1,2000,6,,,3,1,,5,8,1,,173,0,0,,,0,,,,,,,,,2.6077724,,,,,,,,,,,,,,,,,,,,,,
1051,,26,Geisteswissenschaften,1,2000,6,,,3,1,,6,7,1,,165,0,0,,,0,,,,,,,,,2.6077724,,,,,,,,,,,,,,,,,,,,,,
1051,,26,Geisteswissenschaften,1,2000,6,,,3,1,,7,2,1,,168,0,0,,,0,,,,,,,,,2.6077724,,,,,,,,,,,,,,,,,,,,,,
1051,,26,Geisteswissenschaften,1,2000,6,,,3,1,,8,1,1,1,171,0,0,,,0,,,,,,,,,2.6077724,,,,,,,,,,,,,,,,,,,,,,
1051,,26,Geisteswissenschaften,1,2000,6,,,3,1,166.875,9,4,1,,113,0,0,,113,0,63,88,.29333332,.20999999,.37666667,.29333332,.20999999,.37666667,2.6077724,,,,,,,,,,,,,,,,,,,,,1,1
1052,,24,Wirtschaftswissenschaften,1-,440,9,,,3,0,,1,8,0,,65,0,1,,,1,,,,,,,,,3.9501374,,,,,,,,,,,,,,,,,,,,,,
1052,,24,Wirtschaftswissenschaften,1-,440,9,,,3,0,,2,6,0,,74,0,1,,,1,,,,,,,,,3.9501374,,,,,,,,,,,,,,,,,,,,,,
1052,,24,Wirtschaftswissenschaften,1-,440,9,,,3,0,,3,5,0,,72,0,1,,,1,,,,,,,,,3.9501374,,,,,,,,,,,,,,,,,,,,,,
1052,,24,Wirtschaftswissenschaften,1-,440,9,,,3,0,,4,4,0,,75,0,1,,,1,,,,,,,,,3.9501374,,,,,,,,,,,,,,,,,,,,,,
1052,,24,Wirtschaftswissenschaften,1-,440,9,,,3,0,,5,7,0,,66,0,1,,,1,,,,,,,,,3.9501374,,,,,,,,,,,,,,,,,,,,,,
1052,,24,Wirtschaftswissenschaften,1-,440,9,,,3,0,,6,2,0,,69,0,1,,,1,,,,,,,,,3.9501374,,,,,,,,,,,,,,,,,,,,,,
1052,,24,Wirtschaftswissenschaften,1-,440,9,,,3,0,,7,3,0,,67,0,1,,,1,,,,,,,,,3.9501374,,,,,,,,,,,,,,,,,,,,,,
1052,,24,Wirtschaftswissenschaften,1-,440,9,,,3,0,,8,1,0,0,62,0,1,,,1,,,,,,,,,3.9501374,,,,,,,,,,,,,,,,,,,,,,
1052,,24,Wirtschaftswissenschaften,1-,440,9,,,3,0,68.75,9,8,0,,4,0,1,,4,1,4,4,.020833334,.020833334,.020833334,.020614244,.020395156,.020395156,3.9501374,,,,,,,,,,,,,,,,,,,,,1,1
1053,,21,Rechtswissenschaften,2-,400,7,,,3,1,,1,6,0,,13,0,0,,,1,,,,,,,,,5.9811158,,,,,,,,,,,,,,,,,,,,,,
1053,,21,Rechtswissenschaften,2-,400,7,,,3,1,,2,2,0,,14,0,0,,,1,,,,,,,,,5.9811158,,,,,,,,,,,,,,,,,,,,,,
1053,,21,Rechtswissenschaften,2-,400,7,,,3,1,,3,7,0,,11,0,0,,,1,,,,,,,,,5.9811158,,,,,,,,,,,,,,,,,,,,,,
1053,,21,Rechtswissenschaften,2-,400,7,,,3,1,,4,1,0,,19,0,0,,,1,,,,,,,,,5.9811158,,,,,,,,,,,,,,,,,,,,,,
1053,,21,Rechtswissenschaften,2-,400,7,,,3,1,,5,3,0,,11,0,0,,,1,,,,,,,,,5.9811158,,,,,,,,,,,,,,,,,,,,,,
1053,,21,Rechtswissenschaften,2-,400,7,,,3,1,,6,5,0,,14,0,0,,,1,,,,,,,,,5.9811158,,,,,,,,,,,,,,,,,,,,,,
1053,,21,Rechtswissenschaften,2-,400,7,,,3,1,,7,8,0,,12,0,0,,,1,,,,,,,,,5.9811158,,,,,,,,,,,,,,,,,,,,,,
1053,,21,Rechtswissenschaften,2-,400,7,,,3,1,,8,4,0,0,9,0,0,,,1,,,,,,,,,5.9811158,,,,,,,,,,,,,,,,,,,,,,
1053,,21,Rechtswissenschaften,2-,400,7,,,3,1,12.875,9,4,0,,23,0,0,,23,1,23,23,.16475868,.16475868,.16475868,.16437578,.16399287,.16399287,5.9811158,,,,,,,,,,,,,,,,,,,,,1,1
1054,,28,Naturwissenschaften,4+,150,6,,,3,1,,1,5,-1,,0,0,0,,,,,,,,,,,,6.8701348,,,,,,,,,,,,,,,,,,,,,,
1054,,28,Naturwissenschaften,4+,150,6,,,3,1,,2,2,-1,,0,0,0,,,,,,,,,,,,6.8701348,,,,,,,,,,,,,,,,,,,,,,
1054,,28,Naturwissenschaften,4+,150,6,,,3,1,,3,6,-1,,0,0,0,,,,,,,,,,,,6.8701348,,,,,,,,,,,,,,,,,,,,,,
1054,,28,Naturwissenschaften,4+,150,6,,,3,1,,4,4,-1,,0,0,0,,,,,,,,,,,,6.8701348,,,,,,,,,,,,,,,,,,,,,,
1054,,28,Naturwissenschaften,4+,150,6,,,3,1,,5,7,-1,,0,0,0,,,,,,,,,,,,6.8701348,,,,,,,,,,,,,,,,,,,,,,
1054,,28,Naturwissenschaften,4+,150,6,,,3,1,,6,3,-1,,0,0,0,,,,,,,,,,,,6.8701348,,,,,,,,,,,,,,,,,,,,,,
1054,,28,Naturwissenschaften,4+,150,6,,,3,1,,7,8,-1,,0,0,0,,,,,,,,,,,,6.8701348,,,,,,,,,,,,,,,,,,,,,,
1054,,28,Naturwissenschaften,4+,150,6,,,3,1,,8,1,-1,1,0,0,0,,,,,,,,,,,,6.8701348,,,,,,,,,,,,,,,,,,,,,,
1054,,28,Naturwissenschaften,4+,150,6,,,3,1,0,9,1,0,,-15,0,0,,,,,,,,,,,,6.8701348,,,,,,,,,,,,,,,,,,,,,,
1055,,23,Psychologie,2+,500,5,,,3,0,,1,1,0,,110,0,1,,,0,,,,,,,,,3.5476825,,,,,,,,,,,,,,,,,,,,,,
1055,,23,Psychologie,2+,500,5,,,3,0,,2,7,1,,165,0,1,,,0,,,,,,,,,3.5476825,,,,,,,,,,,,,,,,,,,,,,
1055,,23,Psychologie,2+,500,5,,,3,0,,3,3,0,,60,0,1,,,0,,,,,,,,,3.5476825,,,,,,,,,,,,,,,,,,,,,,
1055,,23,Psychologie,2+,500,5,,,3,0,,4,5,0,,71,0,1,,,0,,,,,,,,,3.5476825,,,,,,,,,,,,,,,,,,,,,,
1055,,23,Psychologie,2+,500,5,,,3,0,,5,4,0,,25,0,1,,,0,,,,,,,,,3.5476825,,,,,,,,,,,,,,,,,,,,,,
