tn,condition,treatment,diff_bs_choice,disp_2,disp_4,diff_bs_time_std,math_std,crt_std,diff_bs_sign,diff_bs_time_treatment_only_std,crt_treatment_only_std,math_treatment_only_std
54,7,0,-.12333331,,,1.0367252,-1.0566735,-1.3727986,-1,,,
54,8,0,,,,,-1.0566735,-1.3727986,,,,
55,1,0,,1,0,,-.66654927,1.2691911,,,,
55,2,0,,1,0,,-.66654927,1.2691911,,,,
55,3,0,0,0,1,1.3044292,-.66654927,1.2691911,0,,,
55,4,0,,0,1,,-.66654927,1.2691911,,,,
55,5,0,0,0,0,.56506759,-.66654927,1.2691911,0,,,
55,6,0,,0,0,,-.66654927,1.2691911,,,,
55,7,0,0,,,.93474835,-.66654927,1.2691911,0,,,
55,8,0,,,,,-.66654927,1.2691911,,,,
56,1,0,,1,0,,-.081362821,1.2691911,,,,
56,2,0,,1,0,,-.081362821,1.2691911,,,,
56,3,0,-.047500014,0,1,.37715676,-.081362821,1.2691911,-1,,,
56,4,0,,0,1,,-.081362821,1.2691911,,,,
56,5,0,-.042500019,0,0,.85428327,-.081362821,1.2691911,-1,,,
56,6,0,,0,0,,-.081362821,1.2691911,,,,
56,7,0,-.045000017,,,.61571991,-.081362821,1.2691911,-1,,,
56,8,0,,,,,-.081362821,1.2691911,,,,
57,1,0,,1,0,,-1.2517357,-.49213535,,,,
57,2,0,,1,0,,-1.2517357,-.49213535,,,,
57,3,0,-.048333347,0,1,-.36327529,-1.2517357,-.49213535,-1,,,
57,4,0,,0,1,,-1.2517357,-.49213535,,,,
57,5,0,.079999983,0,0,.4520939,-1.2517357,-.49213535,1,,,
57,6,0,,0,0,,-1.2517357,-.49213535,,,,
57,7,0,.015833318,,,.044409301,-1.2517357,-.49213535,1,,,
57,8,0,,,,,-1.2517357,-.49213535,,,,
58,1,0,,1,0,,-.4714871,-.49213535,,,,
58,2,0,,1,0,,-.4714871,-.49213535,,,,
58,3,0,.58333331,0,1,.42354697,-.4714871,-.49213535,1,,,
58,4,0,,0,1,,-.4714871,-.49213535,,,,
58,5,0,.58333331,0,0,.46839705,-.4714871,-.49213535,1,,,
58,6,0,,0,0,,-.4714871,-.49213535,,,,
58,7,0,.58333331,,,.445972,-.4714871,-.49213535,1,,,
58,8,0,,,,,-.4714871,-.49213535,,,,
59,1,0,,1,0,,-.4714871,-.49213535,,,,
59,2,0,,1,0,,-.4714871,-.49213535,,,,
59,3,0,-.034999996,0,1,.37997606,-.4714871,-.49213535,-1,,,
59,4,0,,0,1,,-.4714871,-.49213535,,,,
59,5,0,-.030833334,0,0,.64386868,-.4714871,-.49213535,-1,,,
59,6,0,,0,0,,-.4714871,-.49213535,,,,
59,7,0,-.032916665,,,.51192236,-.4714871,-.49213535,-1,,,
59,8,0,,,,,-.4714871,-.49213535,,,,
60,1,0,,1,0,,-.86161137,-.49213535,,,,
60,2,0,,1,0,,-.86161137,-.49213535,,,,
60,3,0,-.041666668,0,1,.41437072,-.86161137,-.49213535,-1,,,
60,4,0,,0,1,,-.86161137,-.49213535,,,,
60,5,0,0,0,0,.031330202,-.86161137,-.49213535,0,,,
60,6,0,,0,0,,-.86161137,-.49213535,,,,
60,7,0,-.020833334,,,.22285053,-.86161137,-.49213535,-1,,,
60,8,0,,,,,-.86161137,-.49213535,,,,
61,1,0,,1,0,,-1.0566735,-1.3727986,,,,
61,2,0,,1,0,,-1.0566735,-1.3727986,,,,
61,3,0,-.1225,0,1,.1713106,-1.0566735,-1.3727986,-1,,,
61,4,0,,0,1,,-1.0566735,-1.3727986,,,,
61,5,0,-.13749999,0,0,.21140952,-1.0566735,-1.3727986,-1,,,
61,6,0,,0,0,,-1.0566735,-1.3727986,,,,
61,7,0,-.13,,,.19136007,-1.0566735,-1.3727986,-1,,,
61,8,0,,,,,-1.0566735,-1.3727986,,,,
62,1,0,,1,0,,1.08901,1.2691911,,,,
62,2,0,,1,0,,1.08901,1.2691911,,,,
62,3,0,.045833349,0,1,.38369608,1.08901,1.2691911,1,,,
62,4,0,,0,1,,1.08901,1.2691911,,,,
62,5,0,.0066666901,0,0,.08044868,1.08901,1.2691911,1,,,
62,6,0,,0,0,,1.08901,1.2691911,,,,
62,7,0,.026250005,,,.23207234,1.08901,1.2691911,1,,,
62,8,0,,,,,1.08901,1.2691911,,,,
63,1,0,,1,0,,-.081362821,.3885279,,,,
63,2,0,,1,0,,-.081362821,.3885279,,,,
63,3,0,.088333368,0,1,.36141482,-.081362821,.3885279,1,,,
63,4,0,,0,1,,-.081362821,.3885279,,,,
63,5,0,.081666648,0,0,1.2624904,-.081362821,.3885279,1,,,
63,6,0,,0,0,,-.081362821,.3885279,,,,
63,7,0,.084999979,,,.81195271,-.081362821,.3885279,1,,,
63,8,0,,,,,-.081362821,.3885279,,,,
64,1,0,,1,0,,-.27642497,1.2691911,,,,
64,2,0,,1,0,,-.27642497,1.2691911,,,,
64,3,0,.16666667,0,1,-.03849053,-.27642497,1.2691911,1,,,
64,4,0,,0,1,,-.27642497,1.2691911,,,,
64,5,0,.083333343,0,0,.6601848,-.27642497,1.2691911,1,,,
64,6,0,,0,0,,-.27642497,1.2691911,,,,
64,7,0,.12500001,,,.31084704,-.27642497,1.2691911,1,,,
64,8,0,,,,,-.27642497,1.2691911,,,,
65,1,0,,1,0,,-.66654927,1.2691911,,,,
65,2,0,,1,0,,-.66654927,1.2691911,,,,
65,3,0,-.041666657,0,1,-.14659552,-.66654927,1.2691911,-1,,,
65,4,0,,0,1,,-.66654927,1.2691911,,,,
65,5,0,.33333334,0,0,.35272121,-.66654927,1.2691911,1,,,
65,6,0,,0,0,,-.66654927,1.2691911,,,,
65,7,0,.14583334,,,.10306285,-.66654927,1.2691911,1,,,
65,8,0,,,,,-.66654927,1.2691911,,,,
66,1,0,,1,0,,-.081362821,-.49213535,,,,
66,2,0,,1,0,,-.081362821,-.49213535,,,,
66,3,0,-.0066666678,0,1,2.2124224,-.081362821,-.49213535,-1,,,
66,4,0,,0,1,,-.081362821,-.49213535,,,,
66,5,0,-.05166667,0,0,.45895955,-.081362821,-.49213535,-1,,,
66,6,0,,0,0,,-.081362821,-.49213535,,,,
66,7,0,-.029166661,,,1.335691,-.081362821,-.49213535,-1,,,
66,8,0,,,,,-.081362821,-.49213535,,,,
67,1,0,,1,0,,.11369932,-1.3727986,,,,
67,2,0,,1,0,,.11369932,-1.3727986,,,,
67,3,0,.049999982,0,1,.9499355,.11369932,-1.3727986,1,,,
67,4,0,,0,1,,.11369932,-1.3727986,,,,
67,5,0,-.083333343,0,0,1.4156669,.11369932,-1.3727986,-1,,,
67,6,0,,0,0,,.11369932,-1.3727986,,,,
67,7,0,-.016666681,,,1.1828014,.11369932,-1.3727986,-1,,,
67,8,0,,,,,.11369932,-1.3727986,,,,
68,1,0,,1,0,,-1.2517357,-1.3727986,,,,
68,2,0,,1,0,,-1.2517357,-1.3727986,,,,
68,3,0,.0625,0,1,.40400657,-1.2517357,-1.3727986,1,,,
68,4,0,,0,1,,-1.2517357,-1.3727986,,,,
68,5,0,.020833328,0,0,.48648861,-1.2517357,-1.3727986,1,,,
68,6,0,,0,0,,-1.2517357,-1.3727986,,,,
68,7,0,.041666672,,,.44524765,-1.2517357,-1.3727986,1,,,
68,8,0,,,,,-1.2517357,-1.3727986,,,,
69,1,0,,1,0,,1.2840722,-.49213535,,,,
69,2,0,,1,0,,1.2840722,-.49213535,,,,
69,3,0,.16666667,0,1,.4437007,1.2840722,-.49213535,1,,,
69,4,0,,0,1,,1.2840722,-.49213535,,,,
69,5,0,0,0,0,.8220552800000001,1.2840722,-.49213535,0,,,
69,6,0,,0,0,,1.2840722,-.49213535,,,,
69,7,0,.083333336,,,.63287801,1.2840722,-.49213535,1,,,
69,8,0,,,,,1.2840722,-.49213535,,,,
70,1,0,,1,0,,-.86161137,1.2691911,,,,
70,2,0,,1,0,,-.86161137,1.2691911,,,,
70,3,0,-.036666662,0,1,.98293346,-.86161137,1.2691911,-1,,,
70,4,0,,0,1,,-.86161137,1.2691911,,,,
70,5,0,-.029999994,0,0,.57933444,-.86161137,1.2691911,-1,,,
70,6,0,,0,0,,-.86161137,1.2691911,,,,
70,7,0,-.033333331,,,.78113401,-.86161137,1.2691911,-1,,,
70,8,0,,,,,-.86161137,1.2691911,,,,
71,1,0,,1,0,,-.081362821,1.2691911,,,,
71,2,0,,1,0,,-.081362821,1.2691911,,,,
71,3,0,-.047500014,0,1,.37715676,-.081362821,1.2691911,-1,,,
71,4,0,,0,1,,-.081362821,1.2691911,,,,
71,5,0,-.042500019,0,0,.85428327,-.081362821,1.2691911,-1,,,
71,6,0,,0,0,,-.081362821,1.2691911,,,,
71,7,0,-.045000017,,,.61571991,-.081362821,1.2691911,-1,,,
71,8,0,,,,,-.081362821,1.2691911,,,,
72,1,0,,1,0,,-.4714871,-1.3727986,,,,
72,2,0,,1,0,,-.4714871,-1.3727986,,,,
72,3,0,0,0,1,.23194194,-.4714871,-1.3727986,0,,,
72,4,0,,0,1,,-.4714871,-1.3727986,,,,
72,5,0,.20500004,0,0,1.5597984,-.4714871,-1.3727986,1,,,
72,6,0,,0,0,,-.4714871,-1.3727986,,,,
72,7,0,.10250002,,,.89587015,-.4714871,-1.3727986,1,,,
72,8,0,,,,,-.4714871,-1.3727986,,,,
73,1,0,,1,0,,-.4714871,1.2691911,,,,
73,2,0,,1,0,,-.4714871,1.2691911,,,,
73,3,0,0,0,1,.71637809,-.4714871,1.2691911,0,,,
73,4,0,,0,1,,-.4714871,1.2691911,,,,
73,5,0,0,0,0,.28056416,-.4714871,1.2691911,0,,,
73,6,0,,0,0,,-.4714871,1.2691911,,,,
73,7,0,0,,,.49847111,-.4714871,1.2691911,0,,,
73,8,0,,,,,-.4714871,1.2691911,,,,
74,1,0,,1,0,,-1.4467978,-1.3727986,,,,
74,2,0,,1,0,,-1.4467978,-1.3727986,,,,
74,3,0,.15583333,0,1,-.42958453,-1.4467978,-1.3727986,1,,,
74,4,0,,0,1,,-1.4467978,-1.3727986,,,,
74,5,0,.1425,0,0,.21734858,-1.4467978,-1.3727986,1,,,
74,6,0,,0,0,,-1.4467978,-1.3727986,,,,
74,7,0,.14916667,,,-.10611806,-1.4467978,-1.3727986,1,,,
74,8,0,,,,,-1.4467978,-1.3727986,,,,
75,1,0,,1,0,,.69888574,1.2691911,,,,
75,2,0,,1,0,,.69888574,1.2691911,,,,
75,3,0,0,0,1,.51151115,.69888574,1.2691911,0,,,
75,4,0,,0,1,,.69888574,1.2691911,,,,
75,5,0,0,0,0,.6269649900000001,.69888574,1.2691911,0,,,
75,6,0,,0,0,,.69888574,1.2691911,,,,
75,7,0,0,,,.56923807,.69888574,1.2691911,0,,,
75,8,0,,,,,.69888574,1.2691911,,,,
76,1,0,,1,0,,.50382364,-.49213535,,,,
76,2,0,,1,0,,.50382364,-.49213535,,,,
76,3,0,0,0,1,.12398043,.50382364,-.49213535,0,,,
76,4,0,,0,1,,.50382364,-.49213535,,,,
76,5,0,0,0,0,.45978209,.50382364,-.49213535,0,,,
76,6,0,,0,0,,.50382364,-.49213535,,,,
76,7,0,0,,,.29188126,.50382364,-.49213535,0,,,
76,8,0,,,,,.50382364,-.49213535,,,,
77,1,0,,1,0,,.11369932,1.2691911,,,,
77,2,0,,1,0,,.11369932,1.2691911,,,,
77,3,0,0,0,1,.38182965,.11369932,1.2691911,0,,,
77,4,0,,0,1,,.11369932,1.2691911,,,,
77,5,0,-.25,0,0,1.091835,.11369932,1.2691911,-1,,,
77,6,0,,0,0,,.11369932,1.2691911,,,,
77,7,0,-.125,,,.73683232,.11369932,1.2691911,-1,,,
77,8,0,,,,,.11369932,1.2691911,,,,
78,1,0,,1,0,,-.27642497,.3885279,,,,
78,2,0,,1,0,,-.27642497,.3885279,,,,
78,3,0,0,0,1,.37595567,-.27642497,.3885279,0,,,
78,4,0,,0,1,,-.27642497,.3885279,,,,
78,5,0,0,0,0,.12627774,-.27642497,.3885279,0,,,
78,6,0,,0,0,,-.27642497,.3885279,,,,
78,7,0,0,,,.25111669,-.27642497,.3885279,0,,,
78,8,0,,,,,-.27642497,.3885279,,,,
79,1,0,,1,0,,-.081362821,1.2691911,,,,
79,2,0,,1,0,,-.081362821,1.2691911,,,,
79,3,0,.24500003,0,1,.57502705,-.081362821,1.2691911,1,,,
79,4,0,,0,1,,-.081362821,1.2691911,,,,
79,5,0,.16166669,0,0,.34637734,-.081362821,1.2691911,1,,,
79,6,0,,0,0,,-.081362821,1.2691911,,,,
79,7,0,.20333335,,,.46070221,-.081362821,1.2691911,1,,,
79,8,0,,,,,-.081362821,1.2691911,,,,
80,1,0,,1,0,,3.81988,1.2691911,,,,
80,2,0,,1,0,,3.81988,1.2691911,,,,
80,3,0,.16666669,0,1,.55367249,3.81988,1.2691911,1,,,
80,4,0,,0,1,,3.81988,1.2691911,,,,
80,5,0,0,0,0,.36572218,3.81988,1.2691911,0,,,
80,6,0,,0,0,,3.81988,1.2691911,,,,
80,7,0,.083333373,,,.45969734,3.81988,1.2691911,1,,,
80,8,0,,,,,3.81988,1.2691911,,,,
81,1,0,,1,0,,-1.2517357,-1.3727986,,,,
81,2,0,,1,0,,-1.2517357,-1.3727986,,,,
81,3,0,-.24666667,0,1,1.0251211,-1.2517357,-1.3727986,-1,,,
81,4,0,,0,1,,-1.2517357,-1.3727986,,,,
81,5,0,-.13749999,0,0,.23299925,-1.2517357,-1.3727986,-1,,,
81,6,0,,0,0,,-1.2517357,-1.3727986,,,,
81,7,0,-.1920833,,,.62906015,-1.2517357,-1.3727986,-1,,,
81,8,0,,,,,-1.2517357,-1.3727986,,,,
82,1,0,,1,0,,1.6741965,-.49213535,,,,
82,2,0,,1,0,,1.6741965,-.49213535,,,,
82,3,0,0,0,1,.088202015,1.6741965,-.49213535,0,,,
82,4,0,,0,1,,1.6741965,-.49213535,,,,
82,5,0,0,0,0,.30667025,1.6741965,-.49213535,0,,,
82,6,0,,0,0,,1.6741965,-.49213535,,,,
82,7,0,0,,,.19743617,1.6741965,-.49213535,0,,,
82,8,0,,,,,1.6741965,-.49213535,,,,
83,1,0,,1,0,,1.6741965,1.2691911,,,,
83,2,0,,1,0,,1.6741965,1.2691911,,,,
83,3,0,0,0,1,.65633422,1.6741965,1.2691911,0,,,
83,4,0,,0,1,,1.6741965,1.2691911,,,,
83,5,0,0,0,0,.77443784,1.6741965,1.2691911,0,,,
83,6,0,,0,0,,1.6741965,1.2691911,,,,
83,7,0,0,,,.71538609,1.6741965,1.2691911,0,,,
83,8,0,,,,,1.6741965,1.2691911,,,,
84,1,0,,1,0,,-.4714871,1.2691911,,,,
84,2,0,,1,0,,-.4714871,1.2691911,,,,
84,3,0,-.0091666579,0,1,1.4272712,-.4714871,1.2691911,-1,,,
84,4,0,,0,1,,-.4714871,1.2691911,,,,
84,5,0,-.13416666,0,0,1.5095183,-.4714871,1.2691911,-1,,,
84,6,0,,0,0,,-.4714871,1.2691911,,,,
84,7,0,-.071666658,,,1.4683946,-.4714871,1.2691911,-1,,,
84,8,0,,,,,-.4714871,1.2691911,,,,
85,1,0,,1,0,,-1.0566735,-.49213535,,,,
85,2,0,,1,0,,-1.0566735,-.49213535,,,,
85,3,0,.06583333,0,1,.84940153,-1.0566735,-.49213535,1,,,
85,4,0,,0,1,,-1.0566735,-.49213535,,,,
85,5,0,.11916667,0,0,.69093788,-1.0566735,-.49213535,1,,,
85,6,0,,0,0,,-1.0566735,-.49213535,,,,
85,7,0,.092500001,,,.77016973,-1.0566735,-.49213535,1,,,
85,8,0,,,,,-1.0566735,-.49213535,,,,
86,1,0,,1,0,,-.081362821,.3885279,,,,
86,2,0,,1,0,,-.081362821,.3885279,,,,
86,3,0,.020000011,0,1,1.8489486,-.081362821,.3885279,1,,,
86,4,0,,0,1,,-.081362821,.3885279,,,,
86,5,0,-.031666666,0,0,.93996316,-.081362821,.3885279,-1,,,
86,6,0,,0,0,,-.081362821,.3885279,,,,
86,7,0,-.0058333278,,,1.3944558,-.081362821,.3885279,-1,,,
86,8,0,,,,,-.081362821,.3885279,,,,
87,1,0,,1,0,,.69888574,-1.3727986,,,,
87,2,0,,1,0,,.69888574,-1.3727986,,,,
87,3,0,-.060833335,0,1,1.0291022,.69888574,-1.3727986,-1,,,
87,4,0,,0,1,,.69888574,-1.3727986,,,,
87,5,0,-.0091666877,0,0,1.1850986,.69888574,-1.3727986,-1,,,
87,6,0,,0,0,,.69888574,-1.3727986,,,,
87,7,0,-.034999996,,,1.1071004,.69888574,-1.3727986,-1,,,
87,8,0,,,,,.69888574,-1.3727986,,,,
88,1,0,,1,0,,-.66654927,.3885279,,,,
88,2,0,,1,0,,-.66654927,.3885279,,,,
88,3,0,0,0,1,.022166943,-.66654927,.3885279,0,,,
88,4,0,,0,1,,-.66654927,.3885279,,,,
88,5,0,0,0,0,1.1926171,-.66654927,.3885279,0,,,
88,6,0,,0,0,,-.66654927,.3885279,,,,
88,7,0,0,,,.60739201,-.66654927,.3885279,0,,,
88,8,0,,,,,-.66654927,.3885279,,,,
89,1,0,,1,0,,-.081362821,-.49213535,,,,
89,2,0,,1,0,,-.081362821,-.49213535,,,,
89,3,0,0,0,1,.7187929199999999,-.081362821,-.49213535,0,,,
89,4,0,,0,1,,-.081362821,-.49213535,,,,
89,5,0,0,0,0,.6558511299999999,-.081362821,-.49213535,0,,,
89,6,0,,0,0,,-.081362821,-.49213535,,,,
89,7,0,0,,,.68732214,-.081362821,-.49213535,0,,,
89,8,0,,,,,-.081362821,-.49213535,,,,
90,1,0,,1,0,,.50382364,-1.3727986,,,,
90,2,0,,1,0,,.50382364,-1.3727986,,,,
90,3,0,.041666657,0,1,.3355957,.50382364,-1.3727986,1,,,
90,4,0,,0,1,,.50382364,-1.3727986,,,,
90,5,0,-.066666663,0,0,.12237482,.50382364,-1.3727986,-1,,,
90,6,0,,0,0,,.50382364,-1.3727986,,,,
90,7,0,-.012499988,,,.22898526,.50382364,-1.3727986,-1,,,
90,8,0,,,,,.50382364,-1.3727986,,,,
91,1,0,,1,0,,1.4791343,1.2691911,,,,
91,2,0,,1,0,,1.4791343,1.2691911,,,,
91,3,0,.15999997,0,1,1.1554291,1.4791343,1.2691911,1,,,
91,4,0,,0,1,,1.4791343,1.2691911,,,,
91,5,0,-.16666669,0,0,1.1518265,1.4791343,1.2691911,-1,,,
91,6,0,,0,0,,1.4791343,1.2691911,,,,
91,7,0,-.0033333302,,,1.1536279,1.4791343,1.2691911,-1,,,
91,8,0,,,,,1.4791343,1.2691911,,,,
92,1,0,,1,0,,-1.0566735,.3885279,,,,
92,2,0,,1,0,,-1.0566735,.3885279,,,,
92,3,0,0,0,1,.47609842,-1.0566735,.3885279,0,,,
92,4,0,,0,1,,-1.0566735,.3885279,,,,
92,5,0,0,0,0,.41012847,-1.0566735,.3885279,0,,,
92,6,0,,0,0,,-1.0566735,.3885279,,,,
92,7,0,0,,,.44311339,-1.0566735,.3885279,0,,,
92,8,0,,,,,-1.0566735,.3885279,,,,
93,1,0,,1,0,,-.081362821,.3885279,,,,
93,2,0,,1,0,,-.081362821,.3885279,,,,
93,3,0,0,0,1,.68458098,-.081362821,.3885279,0,,,
93,4,0,,0,1,,-.081362821,.3885279,,,,
93,5,0,0,0,0,.72533244,-.081362821,.3885279,0,,,
93,6,0,,0,0,,-.081362821,.3885279,,,,
93,7,0,0,,,.70495677,-.081362821,.3885279,0,,,
93,8,0,,,,,-.081362821,.3885279,,,,
94,1,0,,1,0,,-.081362821,.3885279,,,,
94,2,0,,1,0,,-.081362821,.3885279,,,,
94,3,0,,0,1,,-.081362821,.3885279,,,,
94,4,0,.083333313,0,1,.085722089,-.081362821,.3885279,1,,,
94,5,0,,0,0,,-.081362821,.3885279,,,,
94,6,0,-.091666698,0,0,-.016665837,-.081362821,.3885279,-1,,,
94,7,0,,,,,-.081362821,.3885279,,,,
94,8,0,-.0041666627,,,.034528125,-.081362821,.3885279,-1,,,
95,1,0,,1,0,,-.86161137,-1.3727986,,,,
95,2,0,,1,0,,-.86161137,-1.3727986,,,,
95,3,0,,0,1,,-.86161137,-1.3727986,,,,
95,4,0,.05583331,0,1,.0028355503,-.86161137,-1.3727986,1,,,
95,5,0,,0,0,,-.86161137,-1.3727986,,,,
95,6,0,.13,0,0,-.10851979,-.86161137,-1.3727986,1,,,
95,7,0,,,,,-.86161137,-1.3727986,,,,
95,8,0,.092916667,,,-.052842196,-.86161137,-1.3727986,1,,,
96,1,0,,1,0,,.11369932,-1.3727986,,,,
96,2,0,,1,0,,.11369932,-1.3727986,,,,
96,3,0,,0,1,,.11369932,-1.3727986,,,,
96,4,0,-.083333343,0,1,.0057202242,.11369932,-1.3727986,-1,,,
96,5,0,,0,0,,.11369932,-1.3727986,,,,
96,6,0,.083333313,0,0,.048299152,.11369932,-1.3727986,1,,,
96,7,0,,,,,.11369932,-1.3727986,,,,
96,8,0,0,,,.027009688,.11369932,-1.3727986,0,,,
97,1,0,,1,0,,-.4714871,-1.3727986,,,,
97,2,0,,1,0,,-.4714871,-1.3727986,,,,
97,3,0,,0,1,,-.4714871,-1.3727986,,,,
97,4,0,.0049999952,0,1,1.2686508,-.4714871,-1.3727986,1,,,
97,5,0,,0,0,,-.4714871,-1.3727986,,,,
97,6,0,.022500038,0,0,-.90953076,-.4714871,-1.3727986,1,,,
97,7,0,,,,,-.4714871,-1.3727986,,,,
97,8,0,.013750017,,,.17956011,-.4714871,-1.3727986,1,,,
98,1,0,,1,0,,2.8445694,.3885279,,,,
98,2,0,,1,0,,2.8445694,.3885279,,,,
98,3,0,,0,1,,2.8445694,.3885279,,,,
98,4,0,0,0,1,.16329607,2.8445694,.3885279,0,,,
98,5,0,,0,0,,2.8445694,.3885279,,,,
98,6,0,0,0,0,.10321304,2.8445694,.3885279,0,,,
98,7,0,,,,,2.8445694,.3885279,,,,
98,8,0,0,,,.13325453,2.8445694,.3885279,0,,,
99,1,0,,1,0,,.30876148,-.49213535,,,,
99,2,0,,1,0,,.30876148,-.49213535,,,,
99,3,0,,0,1,,.30876148,-.49213535,,,,
99,4,0,-.12416667,0,1,-.43779477,.30876148,-.49213535,-1,,,
99,5,0,,0,0,,.30876148,-.49213535,,,,
99,6,0,-.22083333,0,0,-2.8778462,.30876148,-.49213535,-1,,,
99,7,0,,,,,.30876148,-.49213535,,,,
99,8,0,-.17249998,,,-1.6578205,.30876148,-.49213535,-1,,,
100,1,0,,1,0,,-1.0566735,1.2691911,,,,
100,2,0,,1,0,,-1.0566735,1.2691911,,,,
100,3,0,,0,1,,-1.0566735,1.2691911,,,,
100,4,0,.25,0,1,-.26854965,-1.0566735,1.2691911,1,,,
100,5,0,,0,0,,-1.0566735,1.2691911,,,,
100,6,0,.083333313,0,0,-.30930108,-1.0566735,1.2691911,1,,,
100,7,0,,,,,-1.0566735,1.2691911,,,,
100,8,0,.16666669,,,-.28892535,-1.0566735,1.2691911,1,,,
101,1,0,,1,0,,-.66654927,-1.3727986,,,,
101,2,0,,1,0,,-.66654927,-1.3727986,,,,
101,3,0,,0,1,,-.66654927,-1.3727986,,,,
101,4,0,.083333373,0,1,-.79961121,-.66654927,-1.3727986,1,,,
101,5,0,,0,0,,-.66654927,-1.3727986,,,,
101,6,0,.16666669,0,0,.2038518,-.66654927,-1.3727986,1,,,
101,7,0,,,,,-.66654927,-1.3727986,,,,
101,8,0,.125,,,-.29787979,-.66654927,-1.3727986,1,,,
102,1,1,,1,0,,-1.0566735,.3885279,,,,
102,2,1,,1,0,,-1.0566735,.3885279,,,,
102,3,1,,0,1,,-1.0566735,.3885279,,,,
102,4,1,0,0,1,.29874712,-1.0566735,.3885279,0,,,
102,5,1,,0,0,,-1.0566735,.3885279,,,,
102,6,1,-1,0,0,-.012214766,-1.0566735,.3885279,-1,,,
102,7,1,,,,,-1.0566735,.3885279,,,,
102,8,1,-.5,,,.14326619,-1.0566735,.3885279,-1,.093015015,.2888141,-1.1205844
103,1,1,,1,0,,-.4714871,.3885279,,,,
103,2,1,,1,0,,-.4714871,.3885279,,,,
103,3,1,,0,1,,-.4714871,.3885279,,,,
103,4,1,.17916667,0,1,-.8699016000000001,-.4714871,.3885279,1,,,
103,5,1,,0,0,,-.4714871,.3885279,,,,
103,6,1,.17916667,0,0,-.53309488,-.4714871,.3885279,1,,,
103,7,1,,,,,-.4714871,.3885279,,,,
103,8,1,.17916667,,,-.70149827,-.4714871,.3885279,1,-.69352144,.2888141,-.5240401
104,1,1,,1,0,,1.2840722,-1.3727986,,,,
104,2,1,,1,0,,1.2840722,-1.3727986,,,,
104,3,1,,0,1,,1.2840722,-1.3727986,,,,
104,4,1,.22833335,0,1,.22053334,1.2840722,-1.3727986,1,,,
104,5,1,,0,0,,1.2840722,-1.3727986,,,,
104,6,1,.46166664,0,0,.12378451,1.2840722,-1.3727986,1,,,
104,7,1,,,,,1.2840722,-1.3727986,,,,
104,8,1,.34499997,,,.17215893,1.2840722,-1.3727986,1,.11991625,-1.4694607,1.2655928
105,1,1,,1,0,,.50382364,1.2691911,,,,
105,2,1,,1,0,,.50382364,1.2691911,,,,
105,3,1,,0,1,,.50382364,1.2691911,,,,
105,4,1,.083333313,0,1,-.49112964,.50382364,1.2691911,1,,,
105,5,1,,0,0,,.50382364,1.2691911,,,,
105,6,1,.083333313,0,0,-.22641468,.50382364,1.2691911,1,,,
105,7,1,,,,,.50382364,1.2691911,,,,
105,8,1,.083333313,,,-.3587721,.50382364,1.2691911,1,-.37441871,1.1679515,.47020036
106,1,1,,1,0,,-.081362821,1.2691911,,,,
106,2,1,,1,0,,-.081362821,1.2691911,,,,
106,3,1,,0,1,,-.081362821,1.2691911,,,,
106,4,1,.33250004,0,1,-.31433964,-.081362821,1.2691911,1,,,
106,5,1,,0,0,,-.081362821,1.2691911,,,,
106,6,1,.25,0,0,.017154653,-.081362821,1.2691911,1,,,
106,7,1,,,,,-.081362821,1.2691911,,,,
106,8,1,.29125005,,,-.14859243,-.081362821,1.2691911,1,-.17872633,1.1679515,-.12634392
107,1,1,,1,0,,-1.2517357,-1.3727986,,,,
107,2,1,,1,0,,-1.2517357,-1.3727986,,,,
107,3,1,,0,1,,-1.2517357,-1.3727986,,,,
107,4,1,.21583331,0,1,.14258097,-1.2517357,-1.3727986,1,,,
107,5,1,,0,0,,-1.2517357,-1.3727986,,,,
107,6,1,.29916668,0,0,.057070736,-1.2517357,-1.3727986,1,,,
107,7,1,,,,,-1.2517357,-1.3727986,,,,
107,8,1,.25749999,,,.099825785,-1.2517357,-1.3727986,1,.052568879,-1.4694607,-1.3194325
108,1,1,,1,0,,1.4791343,1.2691911,,,,
108,2,1,,1,0,,1.4791343,1.2691911,,,,
108,3,1,,0,1,,1.4791343,1.2691911,,,,
108,4,1,0,0,1,.047489811,1.4791343,1.2691911,0,,,
108,5,1,,0,0,,1.4791343,1.2691911,,,,
108,6,1,0,0,0,.61312878,1.4791343,1.2691911,0,,,
108,7,1,,,,,1.4791343,1.2691911,,,,
108,8,1,0,,,.3303093,1.4791343,1.2691911,0,.2671656,1.1679515,1.4644408
109,1,1,,1,0,,-1.2517357,-1.3727986,,,,
109,2,1,,1,0,,-1.2517357,-1.3727986,,,,
109,3,1,,0,1,,-1.2517357,-1.3727986,,,,
109,4,1,-.039166629,0,1,.59950143,-1.2517357,-1.3727986,-1,,,
109,5,1,,0,0,,-1.2517357,-1.3727986,,,,
109,6,1,.21083337,0,0,.39566568,-1.2517357,-1.3727986,1,,,
109,7,1,,,,,-1.2517357,-1.3727986,,,,
109,8,1,.085833371,,,.49758363,-1.2517357,-1.3727986,1,.42291003,-1.4694607,-1.3194325
110,1,1,,1,0,,-.4714871,-1.3727986,,,,
110,2,1,,1,0,,-.4714871,-1.3727986,,,,
